name,RED,GREEN,BLUE
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",57.64548774215613,80.0909440431263,93.83343216182429
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_30.0\windspeed_0.0\temp_10.0\salinity_0.0",48.80672380199797,67.94577908406106,78.99863122844532
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",13.968677986592764,19.659551636396287,22.95284970769352
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_30.0\windspeed_0.0\temp_10.0\salinity_0.0",11.814974795277964,16.587256189386768,19.277249685453686
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",59.991500957833345,83.23202671956834,90.94407885126502
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_30.0\windspeed_0.0\temp_10.0\salinity_0.0",49.07695900950065,67.73168453446712,73.17441817983183
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",13.60872048917773,18.893667139953806,20.47902927526156
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_30.0\windspeed_0.0\temp_10.0\salinity_0.0",11.471630368622298,15.87562696366625,17.125947612316246
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",42.982488953143836,61.82727601040809,70.34131482969859
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_30.0\windspeed_0.0\temp_10.0\salinity_0.0",34.27098103416773,49.36540369779044,55.85898979998288
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",9.290347684855217,13.53821754167396,15.452786493471516
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_30.0\windspeed_0.0\temp_10.0\salinity_0.0",7.809487087880242,11.35091015023848,12.898592728737603
"2018-06-03_10-51-13\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",35.69195479875875,48.49130136336356,51.67209637049737
