date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,BLUE,GREEN,RED,CLEAR,name
2018-07-04_17-18-20,dummyR.bot,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.24369187078435486,0.11844242327479396,0.12961582463047064,0.001725632667323374,1
2018-07-04_17-19-53,dummyR.bot,1.25,1.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.5390307192879037,0.3469599705884328,0.4125063262509687,0.4066434413846166,2
2018-07-04_17-21-24,dummyR.bot,1.25,5.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.7738812168944808,0.6459445675162878,0.8625167938190114,0.8084922661843635,3
2018-07-04_17-22-01,dummyR.bot,1.25,4.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0720175571536157,0.7645649910003012,0.9782768272223816,0.9617506304009288,4
2018-07-04_17-22-46,dummyR.bot,1.25,45.0,3.0,2.0,0.0,0.0,0.0,10.0,0.0,1.6614323062694871,1.8038305524716145,2.3072475496828457,1.8841502513551944,5
2018-07-04_17-23-27,dummyR.bot,1.25,40.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,1.6925130669173227,1.8241965379503116,2.412960529434105,1.8346748209831945,6
2018-07-04_17-24-17,dummyR.bot,1.25,50.0,4.0,3.0,0.0,0.0,0.0,10.0,0.0,2.0991133402876687,2.366717565118842,2.9190726014938604,2.273037489677279,7
2018-07-04_17-25-04,dummyR.bot,1.25,6.0,20.0,2.0,0.0,0.0,0.0,10.0,0.0,4.099190899224387,4.235994061380479,4.27700519267201,4.179497666997383,8
2018-07-04_17-25-34,dummyR.bot,1.25,5.0,22.0,1.0,0.0,0.0,0.0,10.0,0.0,4.436444678612238,4.359296840974529,4.466912187101676,4.4218724145695285,9
2018-07-04_17-26-36,dummyR.bot,1.25,4.0,19.0,2.0,0.0,0.0,0.0,10.0,0.0,4.039805304437818,3.968741430174832,4.035843372276098,4.065953450855309,10
2018-07-04_17-27-11,dummyR.bot,1.25,6.0,21.0,2.0,0.0,0.0,0.0,10.0,0.0,4.466238289622612,4.334161744990238,4.411956221293087,4.4443639667330785,11
2018-07-04_17-28-04,dummyR.bot,1.25,39.0,18.0,9.0,0.0,0.0,0.0,10.0,0.0,5.3860197443347415,5.599868131249609,6.135710239425889,5.5734770440754735,12
2018-07-04_17-28-35,dummyR.bot,1.25,42.0,21.0,11.0,0.0,0.0,0.0,10.0,0.0,6.279904315153916,6.5678479310181705,7.116879609874816,6.50316291937789,13
2018-07-04_17-29-28,dummyR.bot,1.25,47.0,22.0,9.0,0.0,0.0,0.0,10.0,0.0,6.237551326877643,6.498934247241671,7.120029071499092,6.548415407566197,14
2018-07-04_17-29-58,dummyR.bot,1.25,51.0,18.0,8.0,0.0,0.0,0.0,10.0,0.0,5.438302590755758,5.671818097887732,6.3812932213108615,5.651430327919608,15
2018-07-04_17-30-27,dummyR.bot,1.25,6.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.5942393081725165,0.5796833601782051,0.5883441023989169,0.5200056242238542,16
2018-07-04_17-30-57,dummyR.bot,1.25,56.0,3.0,2.0,0.0,0.0,0.0,10.0,0.0,2.0239127959172265,2.04979149039758,2.622042351826126,2.1670915294246966,17
2018-07-04_17-31-23,dummyR.bot,1.25,7.0,23.0,3.0,0.0,0.0,0.0,10.0,0.0,4.96502809126085,4.953887948615367,5.05957993147954,4.86119893617172,18
2018-07-04_17-31-51,dummyR.bot,1.25,5.0,23.0,2.0,0.0,0.0,0.0,10.0,0.0,4.8453364327715835,4.703581718747354,4.7842699897272185,4.618842734851416,19
2018-07-04_17-32-43,dummyR.bot,1.25,6.0,25.0,3.0,0.0,0.0,0.0,10.0,0.0,5.274321972286142,5.137951890204016,5.399734172712157,5.3291377657464105,20
2018-07-04_17-33-45,dummyR.bot,1.25,46.0,19.0,11.0,0.0,0.0,0.0,10.0,0.0,5.844234199930737,6.267091787526966,6.948029086108928,6.202525610580679,21
2018-07-04_17-34-22,dummyR.bot,1.25,48.0,18.0,10.0,0.0,0.0,0.0,10.0,0.0,5.629774626175735,5.9109052809818445,6.611484522616582,5.925985231969693,22
2018-07-04_17-34-53,dummyR.bot,1.25,6.0,23.0,2.0,0.0,0.0,0.0,10.0,0.0,4.7014540937666265,4.807945793254627,4.71992856839433,4.754199241445281,23
