date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,BLUE,GREEN,RED,CLEAR,name
2018-07-05_17-10-08,dummyR.bot,1.25,7.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9067352530634044,0.831227102191371,0.9546401554388164,0.8812899446932797,1
2018-07-05_17-10-34,dummyR.bot,1.25,8.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0211451849072959,0.9350584859095904,1.0465019024275932,0.9853456945702429,2
2018-07-05_17-11-00,dummyR.bot,1.25,10.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9586626523492852,0.9083164444092916,1.0716897273544626,0.9602971960870296,3
2018-07-05_17-11-24,dummyR.bot,1.25,9.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.7495601254714795,0.6884604989318569,0.8388334795626974,0.7408060555652443,4
2018-07-05_17-11-58,dummyR.bot,1.25,5.0,6.0,2.0,0.0,0.0,0.0,10.0,0.0,1.6268869042422298,1.542349159369221,1.6409991258742065,1.5885578364972652,5
2018-07-05_17-12-25,dummyR.bot,1.25,7.0,8.0,1.0,0.0,0.0,0.0,10.0,0.0,1.9212549292864225,1.8327701543329649,1.9338788519842764,1.8809605603787745,6
2018-07-05_17-13-00,dummyR.bot,1.25,5.0,9.0,2.0,0.0,0.0,0.0,10.0,0.0,2.1846772190463306,2.104559266953478,2.205017867668373,2.149821214153142,7
2018-07-05_17-13-39,dummyR.bot,1.25,8.0,10.0,1.0,0.0,0.0,0.0,10.0,0.0,2.3018987352940607,2.2232293395651586,2.3381609995478687,2.2720074857961507,8
2018-07-05_17-15-08,dummyR.bot,1.25,6.0,8.0,2.0,0.0,0.0,0.0,10.0,0.0,2.0164576249440507,1.9433112727627369,2.0563299535555517,1.989740550268147,9
2018-07-05_17-16-08,dummyR.bot,1.25,6.0,11.0,1.0,0.0,0.0,0.0,10.0,0.0,2.449795887038729,2.355835071996957,2.4455242494134777,2.4025789648933467,10
2018-07-05_17-16-48,dummyR.bot,1.25,7.0,9.0,2.0,0.0,0.0,0.0,10.0,0.0,2.2187522577663303,2.155109643737988,2.2816421163960117,2.202009347099162,11
2018-07-05_17-17-34,dummyR.bot,1.25,22.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9686537501883091,1.0066966673484996,1.3178188638383526,1.058649919135288,12
2018-07-05_17-17-57,dummyR.bot,1.25,25.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,1.017454454922901,1.0756116751361806,1.419841162247741,1.1255535720641483,13
2018-07-05_17-18-21,dummyR.bot,1.25,27.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,1.3297100471044283,1.3810230961293029,1.7203979322109932,1.4327625066428462,14
2018-07-05_17-20-03,dummyR.bot,1.25,31.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,1.2078958785270084,1.282976769417287,1.6639164077986195,1.331982895936803,15
2018-07-05_17-20-43,dummyR.bot,1.25,6.0,2.0,6.0,0.0,0.0,0.0,10.0,0.0,1.2516535105704292,1.2542066261956537,1.4661989488090867,1.2991239672985928,16
2018-07-05_17-21-10,dummyR.bot,1.25,5.0,1.0,7.0,0.0,0.0,0.0,10.0,0.0,1.1026252610274323,1.111323643725158,1.337635542345733,1.1572100267928915,17
2018-07-05_17-21-38,dummyR.bot,1.25,8.0,2.0,8.0,0.0,0.0,0.0,10.0,0.0,1.4722103123336985,1.5370912294323509,1.8232470948037969,1.5738007051799732,18
2018-07-05_17-22-05,dummyR.bot,1.25,7.0,2.0,7.0,0.0,0.0,0.0,10.0,0.0,1.361898313663424,1.3957674571006289,1.64557320062252,1.4372473170425433,19
2018-07-05_17-22-40,dummyR.bot,1.25,6.0,1.0,8.0,0.0,0.0,0.0,10.0,0.0,1.208239239429317,1.2486175423925758,1.5131980448873477,1.2906405388680635,20
2018-07-05_17-23-25,dummyR.bot,1.25,27.0,8.0,7.0,0.0,0.0,0.0,10.0,0.0,2.9373975948740805,3.1285316121163422,3.5819650578237576,3.136201742095861,21
2018-07-05_17-29-03,dummyR.bot,1.25,29.0,9.0,8.0,0.0,0.0,0.0,10.0,0.0,3.2834410927944653,3.5080563178937534,3.9901218332160617,3.5025058815904053,22
2018-07-05_18-15-26,dummyR.bot,1.25,20.0,6.0,5.0,0.0,0.0,0.0,10.0,0.0,2.203908133612043,2.304040781746008,2.6573474513927717,2.3382928719054688,23
2018-07-05_18-16-08,dummyR.bot,1.25,18.0,7.0,2.0,0.0,0.0,0.0,10.0,0.0,2.0301326341352333,2.047694730584824,2.3099665013208157,2.097777554447593,24
2018-07-05_18-17-11,dummyR.bot,1.25,18.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0932112634657802,1.1045676121230266,1.3682836667843334,1.1573832989652784,25
2018-07-05_18-19-08,dummyR.bot,1.25,17.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,1.076664860386281,1.0807224303027068,1.3324257056274411,1.1337425510436732,26
2018-07-05_18-20-26,dummyR.bot,1.25,21.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,1.4293679302849782,1.4856806521992063,1.8081695839260896,1.5325392998571798,27
2018-07-05_18-21-18,dummyR.bot,1.25,20.0,4.0,2.0,0.0,0.0,0.0,10.0,0.0,1.503045764341818,1.5313003632281086,1.8174610032392136,1.5822017825965575,28
2018-07-05_18-25-14,dummyR.bot,1.25,7.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9067352530634044,0.831227102191371,0.9546401554388164,0.8812899446932797,29
