date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,BLUE,GREEN,RED,CLEAR,name
2018-06-06_08-48-21,dummyR.bot,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2767343067036685,0.0875333753445148,0.061782611499340924,0.12283042682470885,1
2018-06-06_08-48-21,dummyR.bot,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.262473448957403,0.08127616093144781,0.05635738536929431,0.11608840120005005,2
2018-06-06_08-48-21,dummyR.bot,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2406658133390293,0.0724525331679801,0.048439539531766065,0.10523666310722032,3
2018-06-06_08-48-21,dummyR.bot,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.22327314124144004,0.0661010735825555,0.04252460412154177,0.09618757101643748,4
2018-06-06_08-48-21,dummyR.bot,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.21070727878770984,0.06205360553916955,0.038615539114901405,0.08947216063581669,5
2018-06-06_08-48-21,dummyR.bot,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.20105852129844606,0.05933757850911641,0.03591380469176141,0.08429826895812688,6
