name,RED,GREEN,BLUE,CLEAR
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",1.4942263758587098,1.3198647232151541,1.3109063171196134,1.1746924286405038
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",1.5665599164943744,1.4969663287677093,1.4486865293341287,1.5692228573538896
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",1.6689145002304777,1.3820202159949917,1.3509116604062636,1.4527514445401641
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",1.5191268235418365,1.3224617459710772,1.4112234892141036,1.5776989040991607
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",2.2300736402326615,2.3654856757620046,2.5859132599138674,2.357757721401448
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",2.4907568269545726,2.6092787334819554,2.691697613733883,2.5416197602187265
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",2.452704647733465,2.5185019734837115,2.94249091854448,2.568484070576046
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",2.5468847096267284,2.668923434583791,2.7548223316571954,2.531044398650428
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",3.2125087820864473,2.8279973294283374,3.0896033118202526,3.126870322388665
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",3.7559322850457253,3.5833683625173576,3.688037221897284,3.6125225664703087
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",3.4343681494833014,3.4086184558863764,3.301617498830129,3.3800926938413016
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",3.426067607777625,3.570594362458354,3.5146219404824404,3.4021212768019877
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",4.326163208549516,4.474057634813141,4.6896846519215485,4.495220124111425
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_10.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",4.767551653087139,4.934958840178718,4.897670174380422,4.797093306656122
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_10.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",4.634395911604844,4.655327126557088,4.946090135855473,4.699057722879298
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_5.0\cdom_15.0\mineral_10.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",4.548229283673749,4.710749393796745,5.068170971134227,4.7120399585192185
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",1.98476356009907,2.2013715139229806,2.711132642639854,2.114584106301838
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",2.468501877334346,2.6360180130519684,3.039312906883163,2.623185527038346
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",2.3237824609501017,2.372231228615342,3.057583316775822,2.6271664782492805
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",2.305429837268301,2.479390141933639,2.9414799637530296,2.5485591719528156
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",2.9917773942436727,3.5494775732433945,3.9614470639281425,3.29937344881233
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",3.3451074623359793,3.651754507468225,4.268654665346983,3.643928091686359
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",3.1910871515549393,3.531203775533829,4.005649382275497,3.52875834261161
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",3.26811631120185,3.678581850745464,4.13568142014066,3.4145805445776585
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",3.9267809287115956,4.041805707265392,4.590265433124837,4.062571439093058
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",4.633929414581081,4.797797874214369,5.211997169891416,4.75423222627341
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",4.367423494095985,4.235154217339326,4.81096037215368,4.377721392817196
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",4.214241022385442,4.501006553092158,4.863698796570725,4.387083317256995
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_15.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",4.984855965523167,5.3958817604309575,5.997113907548467,5.277311168288779
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_15.0\mineral_10.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",5.424880676301333,5.763407320837639,6.276438121620808,5.663282701311118
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_15.0\mineral_10.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",5.431421374418341,5.74149764947475,6.281463321546495,5.480249071017221
"2018-06-05_11-26-57\bottom_dummyR.bot,\depth_1.25\chl_50.0\cdom_15.0\mineral_10.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0",5.359851050946447,5.748041059923061,6.2880643808556655,5.665440404004289
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,1.2580333430628399,1.2547158365665432,1.3563454548284977,1.269837205445719
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,1.4049192274817714,1.559507847587881,1.620400096549971,1.487259969898195
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,1.5340702415488974,1.3379526134490594,1.476161523294831,1.4184329599178416
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,1.5117662298604218,1.5490930483958478,1.510386246429267,1.4530369612870984
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,2.1422878159408567,2.2727643178335937,2.731725915387591,2.3510699090179528
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,2.526127176239172,2.597933252642442,2.7633461633092256,2.67866562260575
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,2.4397434314661974,2.4872821416120106,2.7976181751146996,2.507604831041133
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,2.416588005631385,2.4981635403206615,2.718011086668382,2.5083873189083543
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,3.29022905147443,3.1030032892002017,3.1673809707267297,3.056318407252462
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,3.6772880074125966,3.6229774985224474,3.7081322688412555,3.7837027328970114
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,3.4427250733523604,3.2108873768752684,3.5041750391296107,3.385503368036271
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,3.5342003437294833,3.509365215865701,3.4299936042148738,3.3346562504549935
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_15.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,4.407270306495486,4.382887410479262,4.773754808945017,4.332853240598247
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_15.0\mineral_10.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,4.795325084243469,4.782331410555731,5.015754578722488,4.8008450774024904
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_15.0\mineral_10.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,4.714805130659125,4.612002887345031,4.997339714336345,4.7651721306214085
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.0\cdom_15.0\mineral_10.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,4.527085869421107,4.773412232170179,4.9574879257526225,4.664905905843104
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,2.0845367603709524,2.203096307567607,2.6849079218259293,2.2117048288579984
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_5.0\mineral_1.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,2.3188903886349954,2.585343574990028,3.3357954290405547,2.643275500160156
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,2.211228484157853,2.3985576902422614,3.082727107730847,2.5175237065932223
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_5.0\mineral_1.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,2.375458505284437,2.4140512019177924,3.0362895361512616,2.4045737393241815
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,2.9062676551294198,3.574686595082913,3.8100129366123485,3.1543825068676368
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_5.0\mineral_10.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,3.272475681487457,3.7928652716420537,4.294215077487537,3.580914623908959
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,3.1540048090862407,3.6612653847779666,4.225520607825618,3.5868561023008856
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_5.0\mineral_10.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,3.293130108210507,3.4788751364697363,4.111232273119388,3.50916046287769
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,3.830490758763979,4.016926427964686,4.6619635145667,3.958453542443142
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_15.0\mineral_1.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,4.642390938242173,4.72002759582896,5.344132574219532,4.79510592208472
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,4.268165130067768,4.42414954819014,5.017520587828939,4.359596579196475
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_15.0\mineral_1.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,4.286784280254939,4.3718771119119335,4.998750943947848,4.423114078210838
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_15.0\mineral_10.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,5.1928273645907,5.4652156123761655,5.935161308505277,5.305536760237742
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_15.0\mineral_10.0\cloud_0.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,5.558470209196199,5.831097369055936,6.446590084792236,5.73307851001737
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_15.0\mineral_10.0\cloud_1.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,5.251719279360463,5.761427427079165,6.187500294644959,5.393850446534403
2018-06-05_11-26-57\bottom_avg_clean_seagrass.txt\depth_1.25\chl_50.0\cdom_15.0\mineral_10.0\cloud_1.0\suntheta_45.0\windspeed_0.0\temp_10.0\salinity_0.0,5.433237513408703,5.555869146043653,6.134060568630024,5.603850756701378
