name,352.5,357.5,362.5,367.5,372.5,377.5,382.5,387.5,392.5,397.5,402.5,407.5,412.5,417.5,422.5,427.5,432.5,437.5,442.5,447.5,452.5,457.5,462.5,467.5,472.5,477.5,482.5,487.5,492.5,497.5,502.5,507.5,512.5,517.5,522.5,527.5,532.5,537.5,542.5,547.5,552.5,557.5,562.5,567.5,572.5,577.5,582.5,587.5,592.5,597.5,602.5,607.5,612.5,617.5,622.5,627.5,632.5,637.5,642.5,647.5,652.5,657.5,662.5,667.5,672.5,677.5,682.5,687.5,692.5,697.5,702.5,707.5,712.5,717.5,722.5,727.5,732.5,737.5,742.5,747.5,752.5,757.5,762.5,767.5,772.5,777.5,782.5,787.5,792.5
"2018-06-07_15-43-05\bottom_dummyR.bot,\depth_1.25\chl_0.0\cdom_0.0\mineral_0.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",0.026700573309957475,0.02367281433256927,0.020880516247041122,0.01823626234044073,0.01702790168564725,0.016746170605738252,0.015343377642722493,0.01353121735931391,0.012585362551680308,0.011102148507290284,0.009281159551239157,0.008057290452192395,0.0074242765254665015,0.007175300192887524,0.00724917080392398,0.007372772043265179,0.007553378205666035,0.008268449605046349,0.009388166869805481,0.01084563465332688,0.011876386241556852,0.0120497012748951,0.012179853031427849,0.01251445015375551,0.01310441042861926,0.01414198133184212,0.01520293212611866,0.016318807091604746,0.018206989175189862,0.020941290705968504,0.025224950259540364,0.03145530596354335,0.03866079924109213,0.04294302876332725,0.04397390042397735,0.045209689570062675,0.04695344213788943,0.04898379583471279,0.051965089132497956,0.056616788134237185,0.06097569391132282,0.06368320189348546,0.06600052084936162,0.06990413095477449,0.07655523474943696,0.08687717276900418,0.10374794714261387,0.12715498905085346,0.15658106922707526,0.20145436991068053,0.24797414365154824,0.2694932410558719,0.27457995400637536,0.28019950290588697,0.2880972573843063,0.2962763626648888,0.30535171417583507,0.318797772760302,0.33088285449275795,0.3420651045604724,0.3655650981629989,0.40136257528614844,0.4309571439807602,0.44571441405291257,0.4553377175665655,0.46851558910115576,0.4878589235252714,0.5138189751202283,0.5510249459187484,0.606132881003104,0.680066989446808,0.7835714815839553,0.9379727194859053,1.1436984438630542,1.388804190214735,1.6772766617701338,2.001850294005114,2.2961428343618078,2.4630487718201253,2.508244462216357,2.533620467272394,2.5737806467807234,2.592238673867644,2.571733379937218,2.5202842744367375,2.4440264026310197,2.346974158931098,2.245413396423368,2.168805741793774
"2018-06-07_15-43-05\bottom_dummyR.bot,\depth_1.25\chl_0.0\cdom_0.0\mineral_0.25\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",0.06986655826847572,0.06572717652866072,0.061847869955965244,0.05813535462333177,0.05591628604240115,0.05465692708854858,0.05228427983835834,0.049516650150636436,0.047661309001278414,0.045286747838053976,0.04259536055127696,0.04053418998239877,0.03906232539264872,0.03798876897585797,0.03718899843984772,0.036375440077501875,0.03559621895584186,0.03538353528965998,0.035636447453466905,0.03632025256972062,0.03667143801123353,0.03624670067101536,0.03583186546473023,0.03568386645033535,0.035852983369515486,0.03647905980459985,0.037123359244237354,0.03779526282279711,0.03927495827491215,0.041650496718918115,0.04558107743394994,0.05154404991786141,0.05845659425380054,0.06232440714782032,0.06288638335710074,0.06365417967638576,0.06496164185367602,0.06654230542932335,0.0691349657591631,0.07341701070436885,0.07737230351373307,0.07968254487419453,0.08158774274713529,0.08508159351312888,0.09142274656233447,0.1015263231875312,0.11828738734037998,0.14168547387405156,0.17113336165387558,0.21621789207232717,0.26285925469554544,0.2842999324005399,0.28919221280472956,0.29460104256225333,0.3023455420116064,0.3103763428699709,0.3192876653143464,0.33263472133565847,0.34464155805886015,0.3556738228342673,0.37911223716175485,0.41489307365270506,0.44445213348123824,0.45903583462867675,0.46850825613590563,0.48158071650398926,0.5008503539361819,0.5268186169103517,0.56406412406739,0.6193063965267989,0.6934417769194893,0.7972227146622756,0.9520902469687232,1.1584188738599475,1.4041891339490953,1.6933761889653667,2.018686217257887,2.3135835426767963,2.4807212985336933,2.5258806325289207,2.5511375908871665,2.5912377761105656,2.6095692582757843,2.5888697124409505,2.5371382142103993,2.460577233382232,2.3631350054364146,2.261189151724638,2.1842757761954137
"2018-06-07_15-43-05\bottom_dummyR.bot,\depth_1.25\chl_0.0\cdom_0.0\mineral_0.5\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",0.11417323749350382,0.1089083470527823,0.10392831810756215,0.09912835484133768,0.09587393866962243,0.09360987374546784,0.09024929638045752,0.08650848607042462,0.08372856486743102,0.08043973213442665,0.07684605344857974,0.07396303084207749,0.07163863495378202,0.06970404418417415,0.06802787130062746,0.06624602039402944,0.06446196622297264,0.06324882958651182,0.06252063650554758,0.062330886550913185,0.061925940061404276,0.06081184026382797,0.059817331948274204,0.05913463075411141,0.05881575356428055,0.058946894274211105,0.05909125694252877,0.05926771182604388,0.060251863199438566,0.062190169167425265,0.06574732387735122,0.071391169284913,0.07802834665160577,0.08152590514836316,0.08158021432672934,0.08187877872540873,0.0827455149133255,0.08389696056402059,0.08612419213252263,0.09002907842059257,0.09360851498123535,0.09549056876244343,0.09697186803275358,0.10010252802107054,0.10618583306559436,0.11611093928808847,0.13284259864716555,0.1562513456145087,0.1858111734002772,0.23110174973884337,0.2779638657511432,0.29931822760390236,0.3039846833718788,0.30918256095472796,0.31677681968029703,0.324616731077659,0.3334220211504371,0.34666582881149366,0.3585520363884076,0.36946333250838276,0.3928129649928984,0.4285818492586606,0.4580732454294234,0.4725034361636874,0.4818277196958753,0.4947677049676286,0.5139835297512657,0.5399147345453407,0.5772229280237824,0.6325736066969423,0.7068975438132714,0.8109941742693884,0.9663201744969466,1.1732285209090934,1.4196484933591231,1.7095458203097167,2.035602554082163,2.331072266358307,2.4984616603918655,2.543555111846422,2.5687185652097564,2.608740770636218,2.626962067900062,2.60605750584442,2.5540450265203094,2.4771618005367366,2.379359702673093,2.2770303853945846,2.1998129650947935
"2018-06-07_15-43-05\bottom_dummyR.bot,\depth_1.25\chl_0.0\cdom_0.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",0.20578383429414643,0.1982238629353369,0.19099082969581757,0.18397135618642854,0.1786024179361862,0.17427476639702819,0.16889309613319411,0.16316904451897157,0.1584811924081271,0.1533506018093807,0.14796497524388494,0.14336062082376158,0.13930748044326888,0.13560379031093758,0.1320558393584439,0.1283152356564583,0.1244629877606696,0.1211540205048027,0.11844936736474071,0.11637484505530979,0.11433461378755197,0.11179211770356742,0.1095399152903974,0.10772881261272524,0.10633453097109426,0.10540758314875871,0.10447196437452227,0.10346863736815391,0.10336277043332258,0.10424606156137925,0.10683418937056838,0.11169834247628607,0.11760113905269975,0.12020666662363035,0.11920360435692107,0.11847787627513105,0.1183805555560916,0.11861162092412074,0.11996113441789,0.123129215338733,0.1259308106033268,0.12693025086879886,0.127546300776003,0.12991097662262438,0.13545940656566935,0.1450917352100865,0.1618180855424251,0.1854467320852932,0.2152852866637957,0.26116306675655077,0.30842449900716407,0.32966178531051427,0.3338914517787738,0.3387103863360207,0.34594991837194206,0.35348112513055924,0.3620133294129936,0.37502630564433737,0.38667843684451136,0.3973202372824629,0.420546114143712,0.45628693364006706,0.4856884046623867,0.4998097101610969,0.508783200049873,0.5214983207520536,0.5405574352399397,0.5664716590630228,0.6038617139792862,0.6594588322266796,0.7341736171979254,0.8388218869524328,0.9950451369137033,1.203114136727879,1.4508004419116756,1.7421198897429324,2.0696116725733424,2.3662362571881648,2.5340944835336776,2.579072806625813,2.604013948388062,2.6438862820125033,2.66187045468934,2.6405636515834376,2.5880182292879996,2.5104813914905635,2.411966554199723,2.308899780697049,2.2310089625201415
"2018-06-07_15-43-05\bottom_dummyR.bot,\depth_1.25\chl_0.0\cdom_0.0\mineral_2.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",0.39871118958408575,0.38644143103809286,0.37458951656758044,0.363028540995158,0.3532969088599397,0.34470919723199844,0.3351645240518048,0.32536126194418546,0.3167643523181885,0.3078145877988075,0.2988005313116488,0.29055941601917357,0.2829966385591293,0.2756768306358284,0.26829988088470624,0.260486312672639,0.2523255400124566,0.24462833309589,0.2376475773692021,0.23165428069657745,0.2260892432359869,0.22051156448197665,0.21557523933555311,0.21133787328585432,0.207599569276738,0.20434184095444916,0.20097327154710382,0.19752433836929742,0.1949155678552258,0.19335092306099,0.1936276309267992,0.19634378212111983,0.2002819673757784,0.20074555648290207,0.1973878978331317,0.19433880207134405,0.1920883524228789,0.19019859027080893,0.1895209269577321,0.19087219577291653,0.19180701457812294,0.19082144648777316,0.18944190168576064,0.19010513458969622,0.19436261831249105,0.20329115429567665,0.22000199505654686,0.24414007230725504,0.2747800457927444,0.3220200359986035,0.3703985309061932,0.3914507227900508,0.39482067134464555,0.3988062829220783,0.4053811332401082,0.4122967416089203,0.42023902462700324,0.43289401499597113,0.4440856278633579,0.454200264857634,0.47718759281734763,0.5129418171273005,0.5420684166789714,0.5555608534139705,0.5638494544897977,0.5760284517645328,0.5948282082911179,0.6206657116763874,0.6582396706469383,0.714325064836587,0.7897894788574666,0.8955585336760304,1.0535379724715521,1.263850470873157,1.5139944099414437,1.8080074513402664,2.138328092372635,2.437203493418961,2.605966106206439,2.6506575078264087,2.6751603684838092,2.7147218262999515,2.73221262617663,2.710108405806201,2.6564885831841973,2.5776668281203747,2.477666287241449,2.3731024454117495,2.2939670285019997
"2018-06-07_15-43-05\bottom_dummyR.bot,\depth_1.25\chl_0.0\cdom_0.0\mineral_5.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",1.02896396079644,1.0022752805055075,0.9762561124078707,0.9507503503729782,0.9275304681536264,0.905739927767034,0.8833437008901074,0.8609456110405417,0.8402535491190251,0.8195557937107707,0.7992153069515128,0.7799942330860115,0.7614251168678574,0.7428252500340947,0.723518182119566,0.702878145746523,0.6810246012772252,0.6594051419471231,0.6387243419086589,0.6199348673453916,0.6029948233586951,0.5874519728563138,0.5737757857096637,0.5615033684969383,0.5500127011345914,0.5389369228034269,0.5273840420912179,0.5154997586744098,0.5043347605900103,0.4942446793162647,0.48621710945382396,0.4809817250551194,0.47723696199560955,0.4697984737710625,0.4581941027013405,0.4471211218014242,0.4371044245471271,0.4275931330126249,0.4195331621423837,0.4138219682862381,0.4076080570885463,0.3991914829986023,0.3904690905572203,0.3844893833200983,0.38338208817207586,0.38854119726269587,0.40363501627232384,0.42799658380512473,0.46013650369460274,0.5111976795767421,0.5628612352563513,0.5833205652220416,0.58395045451354,0.5853740935780617,0.5898512894645378,0.5948477282582493,0.6011008913509719,0.6126115505245621,0.6224648849429791,0.6309683065781941,0.6532890156542331,0.6891777644232979,0.7176017508679313,0.7291616374345156,0.7352560999056772,0.745870145495986,0.7638122312472134,0.7894677998406512,0.827615111157372,0.8852193713207005,0.9629396643951886,1.0720307467058987,1.2351030507656187,1.4518604728614752,1.7089919964692672,2.010628214160498,2.3488549813218853,2.653994396380849,2.8251089027741103,2.868930381300575,2.8920203079790436,2.930616163329543,2.9465540049345456,2.922004828754759,2.865173479792253,2.782548814403931,2.6782828847756726,2.5692902915628606,2.4864431073038116
"2018-06-07_15-43-05\bottom_dummyR.bot,\depth_1.25\chl_0.0\cdom_0.25\mineral_0.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",0.07423083569781118,0.07114159850530302,0.06829905734549652,0.06560446179233091,0.06431392927346956,0.06391312250095048,0.06244518756824815,0.06058607315363359,0.05957937130923823,0.05811606608659416,0.0563220845098626,0.05506552578058443,0.05439353467300916,0.0540400020058155,0.054002851110490566,0.05400287172443122,0.05411844599460444,0.05472647080687,0.05572301838172755,0.05705603398079558,0.05801992082318456,0.05815423860300495,0.05824344569768415,0.05851880717600067,0.0590389410631375,0.06003296824155475,0.06103772245455286,0.06212816400742035,0.06395332865896515,0.0666695513742052,0.07087094272338415,0.07706525028102225,0.08423208239441465,0.08847805052335667,0.08947078483294858,0.09068322101788395,0.09239292238564166,0.09438334977142969,0.09734891689656955,0.10199657987579001,0.10629960863988613,0.10902789087116732,0.11133864468149564,0.11519077441356117,0.12184317922619285,0.13215260653862362,0.14900186036941876,0.17238017842203684,0.20178005788544642,0.2466543292835825,0.293137532133148,0.3146376824547537,0.3197085772148841,0.3253100918537963,0.33322365101515405,0.34139154667347105,0.35042942028519836,0.3638737588127772,0.3759733555470164,0.3871596240029119,0.41061627986039273,0.4463932166722538,0.4759781977834763,0.49070987476355915,0.5003444113391928,0.5135373666409664,0.5328563356793157,0.5587939882589319,0.5959898389852316,0.6510592292197537,0.7249743430299493,0.8284483680797968,0.9827923728018575,1.1884799971565727,1.4335195754474037,1.7219332370743428,2.046446800505749,2.3406801753131674,2.5075529366864773,2.5527798482951787,2.578130844820436,2.618279314324504,2.636725451106599,2.6162320387441467,2.5647841348040803,2.4885279744458226,2.3914867476697594,2.2899462364481016,2.2133446822532914
"2018-06-07_15-43-05\bottom_dummyR.bot,\depth_1.25\chl_0.0\cdom_0.25\mineral_0.25\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",0.11845489791696591,0.11429238277414484,0.11038931441106593,0.10666095900189895,0.10439956092416082,0.10306495334434988,0.10066295143423301,0.09789636020804152,0.09601682720934288,0.09368475845663202,0.09105438112879664,0.0890190091935082,0.08756047397090798,0.0864683366259363,0.08563493719558982,0.08479092701004909,0.08395404910688324,0.08368372504165429,0.08386331845869995,0.08439910435113157,0.08465071496151828,0.08416161062036036,0.08370350064452513,0.0834777857020709,0.08355647042570385,0.08406507977243238,0.08458134565490423,0.08513698734300834,0.08645422834642046,0.08870010414001285,0.09244874541627172,0.09819924425907436,0.10494077147086849,0.10872348424747089,0.10924591146153416,0.10994966337180452,0.11122208287097697,0.11273936402408896,0.11527723265850849,0.11951052865221726,0.12340103772636771,0.12567072790715506,0.12751980466335747,0.13098600192599935,0.13730764288406178,0.1473588402394288,0.16406091175658086,0.18738659391158474,0.21676740446285908,0.2617987694890701,0.30841876570401816,0.3298390152256319,0.3346888591064419,0.3400773160841183,0.3478090311906174,0.3557987711521134,0.3647156911398824,0.37804661773797293,0.3900230436591512,0.4010533652921764,0.42445521123136554,0.4602002080320832,0.48974389393048456,0.5043073235999761,0.5137691779150714,0.5268393557323726,0.5460818449185447,0.5720246808318704,0.6092354576794695,0.6644411920217308,0.738543837067965,0.8423014109084426,0.9971016681021841,1.203366725178761,1.449043650856561,1.7381639471639108,2.063411985401829,2.3582439506698507,2.5253466767170036,2.5705228439053873,2.5957579556087036,2.635851074274157,2.654159236919438,2.633473016655219,2.5817294347013773,2.505184047371787,2.4077605232499213,2.305831591130899,2.2289158937578426
"2018-06-07_15-43-05\bottom_dummyR.bot,\depth_1.25\chl_0.0\cdom_0.25\mineral_0.5\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0",0.16354226329468963,0.1582711384206752,0.15328280790789253,0.14848523409302045,0.14521186641655,0.14289845218708017,0.13953318065977516,0.1358162350298734,0.13304586750531586,0.12982467162999636,0.12633076511070424,0.12350544123591371,0.12123206414321826,0.11932172011546359,0.11763637649891397,0.11588143504716339,0.11414992040227658,0.11292354173931729,0.11217067918678393,0.11191218810077681,0.1114187809895687,0.11028603163084306,0.10926562693499083,0.10851608713112151,0.10811156486865782,0.10810975901160139,0.10814627474307838,0.10817216517958828,0.10899440686751469,0.11074076557452003,0.11400738797617277,0.11935476216554713,0.12571326456958443,0.12903221336736617,0.12904442098102578,0.12927639519260387,0.13005031209597986,0.13114315076327335,0.1332515528697351,0.13705322450260773,0.1405391631976614,0.14236351794251048,0.14377152976160668,0.14682280441259607,0.15280195694971455,0.16261567424853865,0.17921236867650028,0.20246693170457483,0.2319159042567506,0.2771149836574504,0.32385229467937343,0.3451806598726431,0.34983449955008916,0.3550160250246379,0.3625731371031017,0.3703903876494627,0.37915178097716806,0.39237294771277786,0.4042189319402419,0.41513039153077785,0.4384472746915378,0.4741622254583986,0.5036286869846929,0.518045408467885,0.5273271416549171,0.5402710957973607,0.5594646707098367,0.5853620844101822,0.6226490661363867,0.6779239821766572,0.7522358978585211,0.8562515977850174,1.0115173756150104,1.2183337757937869,1.4646500054782423,1.7544651517013352,2.0804474489276434,2.375851548093432,2.543185737425682,2.5882953586329,2.6134442043667456,2.6534570703177387,2.6716529187365077,2.650751473428149,2.5987580126430507,2.521867111792741,2.4240986559671747,2.3217803475191725,2.244559650134072
