date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,BLUE,GREEN,RED,CLEAR,name
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2767343067036685,0.0875333753445148,0.061782611499340924,0.12283042682470885,1
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,0.25,0.0,0.0,0.0,10.0,0.0,0.2915376390447608,0.10507667666240844,0.08378558500368054,0.14054325889856245,2
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,0.5,0.0,0.0,0.0,10.0,0.0,0.3066666511322229,0.12307346278580306,0.10673959133695096,0.15922298165584686,3
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.33750740151570136,0.15984907248836158,0.15426760375766888,0.1977744832654597,4
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.4009598658697236,0.2364545211509689,0.2545498296397134,0.2782225232798563,5
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.6011600026458414,0.4879331086566498,0.5850330755193577,0.538007735527405,6
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,0.0,0.0,0.0,0.0,10.0,0.0,0.32277066621905137,0.13346644273316746,0.10892530263825498,0.16955745720627285,7
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,0.25,0.0,0.0,0.0,10.0,0.0,0.33819305957305434,0.1523906234168649,0.13264181916971746,0.1887693774929101,8
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,0.5,0.0,0.0,0.0,10.0,0.0,0.3538845389275723,0.1715010108684166,0.1567200963282175,0.20834929118594292,9
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,1.0,0.0,0.0,0.0,10.0,0.0,0.3858612216788565,0.21028008225778486,0.2060160547755532,0.2484084335639776,10
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,2.0,0.0,0.0,0.0,10.0,0.0,0.45152385793235705,0.2902821903965733,0.3089897533885629,0.3314470585687482,11
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,5.0,0.0,0.0,0.0,10.0,0.0,0.6576889453973503,0.5488865410053401,0.6447969787854947,0.5972064110326383,12
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,0.0,0.0,0.0,0.0,10.0,0.0,0.3680594372736865,0.17898630466569335,0.15481490771920914,0.21516734622556666,13
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,0.25,0.0,0.0,0.0,10.0,0.0,0.3840937876110066,0.19870837570594185,0.17954577836324828,0.2352938360366311,14
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,0.5,0.0,0.0,0.0,10.0,0.0,0.40034454391434615,0.2186320107401559,0.2045832963438143,0.2556938327520262,15
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,1.0,0.0,0.0,0.0,10.0,0.0,0.4333718835292958,0.25904165512556193,0.25560541973898515,0.2972307044704596,16
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,2.0,0.0,0.0,0.0,10.0,0.0,0.5010579037899788,0.3420630523502167,0.36138542555026815,0.38283774696485184,17
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,5.0,0.0,0.0,0.0,10.0,0.0,0.7128063192258921,0.6076053698170528,0.7028393770663771,0.6545659498967605,18
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.4584995196494602,0.2699040808796928,0.24637268628819195,0.30617699023598977,19
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,0.25,0.0,0.0,0.0,10.0,0.0,0.4754423241713141,0.29075899634904523,0.2724075525446851,0.3274899240034549,20
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,0.5,0.0,0.0,0.0,10.0,0.0,0.4925762715405706,0.31186307728928003,0.29878449246780403,0.34906751614561315,21
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.5273558409852827,0.3547212292366851,0.3524555740406945,0.3929183416381725,22
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.5985050479970833,0.4426242442932849,0.4630598176577885,0.4828923147003864,23
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,5.0,0.0,0.0,0.0,10.0,0.0,0.8201880667875873,0.7206261208911732,0.8153514572088385,0.7655975460293585,24
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,1.179923038449146,0.994884944480426,0.975659464101224,1.0315381163912776,25
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,0.25,0.0,0.0,0.0,10.0,0.0,1.2013814381763468,1.0212009142708174,1.0075627155242095,1.0581999692392288,26
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,0.5,0.0,0.0,0.0,10.0,0.0,1.2229919345598017,1.047754001694566,1.0397549676116211,1.0850738078993538,27
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,1.2666275789793024,1.1014835759691155,1.104904350236337,1.1393772834138685,28
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,2.0,0.0,0.0,0.0,10.0,0.0,1.355281185606688,1.2110574540203276,1.2377415724859395,1.2497966110951866,29
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,1.628254247323741,1.550655434372879,1.6489288462522464,1.5893886933326182,30
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,2.077743280928193,1.8963923509315728,1.8815138846713224,1.933374116035904,31
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,0.25,0.0,0.0,0.0,10.0,0.0,2.1030392045021684,1.9271849830650565,1.9180977379794413,1.9643789071281728,32
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,0.5,0.0,0.0,0.0,10.0,0.0,2.128436493467776,1.958137659887978,1.9548693431841009,1.995515494264856,33
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,1.0,0.0,0.0,0.0,10.0,0.0,2.1795107839646355,2.0204949147706186,2.028941116620124,2.058151549260172,34
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,2.0,0.0,0.0,0.0,10.0,0.0,2.28260677249227,2.1467150037815648,2.1788018347008222,2.1845763277465,35
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,5.0,0.0,0.0,0.0,10.0,0.0,2.5964259066116,2.5328382732692525,2.6362630444910597,2.5684224486668694,36
2018-06-07_15-43-05,dummyR.bot,1.25,0.25,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2816337431438071,0.09436821148323804,0.07261704460174677,0.13065368855844847,37
2018-06-07_15-43-05,dummyR.bot,1.25,0.25,0.0,0.25,0.0,0.0,0.0,10.0,0.0,0.29630372196903704,0.11222280272693767,0.09496665538804083,0.148593869859523,38
2018-06-07_15-43-05,dummyR.bot,1.25,0.25,0.0,0.5,0.0,0.0,0.0,10.0,0.0,0.3114019817391231,0.13036749784417148,0.1180677025235096,0.16730654915229126,39
