date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,BLUE,GREEN,RED,CLEAR,name
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2514390560714664,0.07548574050424013,0.051671940247091104,0.11142979008275783,1
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,0.25,0.0,0.0,0.0,10.0,0.0,0.2673167140521591,0.09374163658004858,0.07437330359253927,0.13000153178925006,2
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,0.5,0.0,0.0,0.0,10.0,0.0,0.2836282339427974,0.11254173925826874,0.09811959056654557,0.14964134814395075,3
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.3170524629096059,0.15127653826592025,0.14776958959096784,0.1904946360468812,4
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.3864466246120779,0.23303946544713575,0.2540482844237642,0.276796054473228,5
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.6073589821465769,0.5054534275395585,0.6084887939797473,0.5584023239802689,6
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,0.0,0.0,0.0,0.0,10.0,0.0,0.29743760744136744,0.12134218921480786,0.0986006994441408,0.15806880936366238,7
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,0.25,0.0,0.0,0.0,10.0,0.0,0.31407182932394195,0.14110380626831906,0.12319029139678005,0.1783065861551282,8
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,0.5,0.0,0.0,0.0,10.0,0.0,0.3310536396033953,0.16118429937988993,0.14832009537244653,0.19903886340565385,9
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,1.0,0.0,0.0,0.0,10.0,0.0,0.36587222245127937,0.2022888452810674,0.20018443665981386,0.2417741792721824,10
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,2.0,0.0,0.0,0.0,10.0,0.0,0.4379364530753175,0.2880711702960115,0.309771048140935,0.33124392294304233,11
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.25,5.0,0.0,0.0,0.0,10.0,0.0,0.6658593899193853,0.5687870550972155,0.6704831211392839,0.6198583304062675,12
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,0.0,0.0,0.0,0.0,10.0,0.0,0.3426932876355768,0.16684150238733292,0.14446891890262675,0.203660634965788,13
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,0.25,0.0,0.0,0.0,10.0,0.0,0.3600439039170933,0.187536577211528,0.1702279300759547,0.22495565157597064,14
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,0.5,0.0,0.0,0.0,10.0,0.0,0.3777194737987724,0.20858198290203825,0.1964828936518475,0.2466699557994189,15
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,1.0,0.0,0.0,0.0,10.0,0.0,0.4138087489425051,0.251606108316148,0.2503919457899018,0.29117272634409075,16
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,2.0,0.0,0.0,0.0,10.0,0.0,0.4883023979281186,0.3409592680908989,0.363330800681448,0.3837259139891244,17
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,0.5,5.0,0.0,0.0,0.0,10.0,0.0,0.7227886092324417,0.6296645264849422,0.7305622635060709,0.6792652050338788,18
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.4330718174419344,0.2577245522115979,0.23599016075652626,0.2946388802663197,19
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,0.25,0.0,0.0,0.0,10.0,0.0,0.4515473766943072,0.2798269863431029,0.2633593479236484,0.3173976260261108,20
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,0.5,0.0,0.0,0.0,10.0,0.0,0.4703053138939688,0.3023233837878361,0.2912375202455471,0.3405517062436172,21
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.5085598811832528,0.3483139152726233,0.34834979348036565,0.3878826146273359,22
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.5872424871087801,0.4434572120650178,0.4670014151531692,0.4856639028406114,23
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,1.0,5.0,0.0,0.0,0.0,10.0,0.0,0.8333803665584775,0.7465082969561637,0.8466772850415881,0.7938985917532362,24
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,1.153232440897504,0.9814695359689608,0.9638997786865132,1.0187820025496706,25
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,0.25,0.0,0.0,0.0,10.0,0.0,1.1774314817840958,1.0105200956740292,0.9987026046914476,1.0483362126050575,26
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,0.5,0.0,0.0,0.0,10.0,0.0,1.2018222136825654,1.0398663611388663,1.0338548921502606,1.0781468742525682,27
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,1.2510980730758057,1.0993290493293912,1.1050960649632184,1.1384363046267811,28
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,2.0,0.0,0.0,0.0,10.0,0.0,1.3512464936683477,1.2207484747851978,1.2504985530117918,1.261050340329337,29
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,1.6581005712037262,1.5955587195179222,1.6981849359230081,1.6356058234386448,30
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0482416673612263,1.8798505899366782,1.8661352429237248,1.9174959152481723,31
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,0.25,0.0,0.0,0.0,10.0,0.0,2.07721967980144,1.9144438173424425,1.9067054454400771,1.9524302242249036,32
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,0.5,0.0,0.0,0.0,10.0,0.0,2.1062925103116457,1.9492071241209716,1.9474737776681148,1.9874917507510568,33
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,1.0,0.0,0.0,0.0,10.0,0.0,2.1647308072232,2.0192275818648757,2.029564392855553,2.0579760810390884,34
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,2.0,0.0,0.0,0.0,10.0,0.0,2.2824326585992822,2.1607363832086985,2.1953750213950154,2.1998932159461417,35
2018-06-07_15-43-05,dummyR.bot,1.25,0.0,10.0,5.0,0.0,0.0,0.0,10.0,0.0,2.6376202871930716,2.5900684155947125,2.6968538083926723,2.6262154325563767,36
2018-06-07_15-43-05,dummyR.bot,1.25,0.25,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2564169163940301,0.0823395340969239,0.06245660791685189,0.11933329987965716,37
2018-06-07_15-43-05,dummyR.bot,1.25,0.25,0.0,0.25,0.0,0.0,0.0,10.0,0.0,0.2721918483084649,0.10094141853590254,0.08558678316384734,0.1381813694985125,38
2018-06-07_15-43-05,dummyR.bot,1.25,0.25,0.0,0.5,0.0,0.0,0.0,10.0,0.0,0.288468165470643,0.1199144731183894,0.10956337561066043,0.15788939240732866,39
2018-06-07_15-43-05,dummyR.bot,1.25,0.25,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.3219825838066792,0.1589473604324695,0.15957125217583767,0.19889608485342475,40
2018-06-07_15-43-05,dummyR.bot,1.25,0.25,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.3915278373444279,0.24114966787533626,0.2663441573381962,0.28542972389790805,41
2018-06-07_15-43-05,dummyR.bot,1.25,0.25,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.6128742213438149,0.5142748887447599,0.6214725431060779,0.5673447785813641,42
