date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,BLUE,GREEN,RED,CLEAR,name
2018-07-05_18-43-11,dummyR.bot,1.25,5.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.8844843591445096,0.8063980432762629,0.8459942666391524,0.8322469068955216,1
2018-07-05_18-43-55,dummyR.bot,1.25,6.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.7941322041712935,0.7064993377107253,0.8047848062571575,0.7139756443265735,2
2018-07-05_18-44-34,dummyR.bot,1.25,7.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.7107329812375421,0.6165414496329232,0.7501757696399005,0.7221188146577086,3
2018-07-05_18-45-11,dummyR.bot,1.25,8.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.9797588362637764,0.9162795017131264,1.0674369339525234,0.9897967047556672,4
2018-07-05_18-45-41,dummyR.bot,1.25,5.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.7933788450476601,0.6852529990200721,0.7132668814093985,0.7343549484546319,5
2018-07-05_18-46-16,dummyR.bot,1.25,7.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.8498399603177473,0.8362346958239741,0.9749269883208384,0.8672491125040704,6
2018-07-05_18-46-41,dummyR.bot,1.25,9.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,1.035063389263336,1.0209365085208435,1.0823217194963983,0.9866958633051801,7
2018-07-05_18-47-09,dummyR.bot,1.25,8.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.957618861272716,0.8801749280954463,1.0225962125877042,0.932668622941078,8
2018-07-05_18-47-55,dummyR.bot,1.25,15.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0569612375341828,1.039556782825149,1.281780888396598,1.0888737193760158,9
2018-07-05_19-00-41,dummyR.bot,1.25,5.0,6.0,3.0,0.0,0.0,0.0,10.0,0.0,1.8083419583729363,1.6841578550341494,1.7902503303527335,1.7421427552986408,10
2018-07-05_19-02-13,dummyR.bot,1.25,6.0,6.0,2.0,0.0,0.0,0.0,10.0,0.0,1.6634432614543158,1.5555581605106297,1.6776497264642658,1.645545534316673,11
