# wavelength,relative_responsivity
306.1020036429873, 0.004267161410018261
320.1275045537341, 0.004195011337868371
334.15300546448094, 0.004195011337868371
348.17850637522776, 0.004195011337868371
362.2040072859745, 0.004844361987218937
376.2295081967213, 0.007586064728921649
390.74541123721457, 0.01445142159427859
398.9485014075178, 0.03788909503195215
401.3054037644202, 0.06512975560594603
401.7304189435338, 0.07959183673469372
402.6577247888724, 0.11718202432488134
404.28051001821495, 0.14681405895691602
405.0455373406194, 0.17538548752834449
405.9805707346692, 0.1973167044595614
406.4828614008942, 0.2179756751185321
407.75790693823484, 0.2536178107606678
408.1967213114754, 0.27142857142857135
409.0329524755755, 0.28954854669140373
409.8360655737705, 0.3040816326530612
410.52823315118405, 0.3203854875283446
411.29326047358836, 0.33554421768707476
411.58304355025666, 0.35498866213151925
413.11475409836066, 0.36734693877551017
414.33920259056873, 0.3826782564877803
415.5737704918033, 0.40555555555555545
418.9435336976321, 0.42482993197278907
424.11455171018014, 0.4415847820609725
429.78142076502735, 0.4600907029478458
434.49908925318766, 0.4780045351473923
437.9983808945558, 0.4996094734189972
444.5719489981785, 0.5201473922902494
454.4709388971685, 0.5363739435168006
460.5241853875734, 0.5554295792391031
465.5737704918033, 0.5653061224489796
473.7704918032787, 0.563265306122449
475.4098360655738, 0.5510204081632653
477.59562841530055, 0.5404053287981859
480.62386156648455, 0.519968820861678
484.4489981785064, 0.4981434240362812
488.0085003035823, 0.4765054169816074
492.1169803683465, 0.45692869740488784
494.1712204007286, 0.4364701436130006
495.44626593806925, 0.4200680272108843
497.1270077827455, 0.39589775304061015
501.64762377877133, 0.36999587713873416
506.1424812790933, 0.34599395313681025
508.1967213114754, 0.32615268329554037
509.92714025500914, 0.3074829931972788
511.384335154827, 0.28990929705215407
511.5664845173042, 0.2701814058956915
513.1375227686704, 0.25012755102040807
515.5572114588508, 0.22273757988043685
519.0346083788706, 0.19766943814562854
522.2222222222222, 0.17800453514739223
526.1181946974297, 0.16124968505920867
534.0409135491103, 0.1399703471132041
545.8105646630237, 0.12687074829931966
550.3440599069014, 0.107898715041572
557.1700612684219, 0.08630179344465039
563.9344262295083, 0.07551020408163245
570.0364298724954, 0.08081838796124496
584.0619307832422, 0.0907750979179549
598.0874316939891, 0.09236239950525649
612.1129326047359, 0.09012574726860434
624.8633879781421, 0.08532375913328272
630.6719287593604, 0.06442428823381197
638.6763812993321, 0.041893424036280935
642.6229508196722, 0.03469387755102038
649.1803278688524, 0.04489795918367334
650.8196721311475, 0.0551020408163263
657.3770491803278, 0.04693877551020398
663.1147540983607, 0.030561854371377928
671.1475409836066, 0.017528344671201568
684.7905282331512, 0.014512471655328651
698.816029143898, 0.01595547309833001
712.8415300546449, 0.017254174397031363
726.8670309653917, 0.016893424036281024
740.8925318761384, 0.019562976705833623
754.280510018215, 0.029750566893423924
760.655737704918, 0.038775510204081653
765.5737704918032, 0.04693877551020398
773.7704918032787, 0.05102040816326525
781.6939890710382, 0.051525458668315816
795.719489981785, 0.06508967223252915
809.7449908925319, 0.07793238507524203
819.9453551912568, 0.09407596371882065
826.2295081967213, 0.11020408163265305
831.6332726168791, 0.10353363567649265
841.3268880481995, 0.08221698935984634
855.6466302367942, 0.07360338074623773
869.672131147541, 0.06949082663368356
883.6976320582878, 0.06689342403628107
897.7231329690345, 0.06415172129457836
911.7486338797813, 0.06559472273757971
925.7741347905281, 0.06956297670583367
939.799635701275, 0.06314162028447723
953.8251366120218, 0.06343022057307768
967.8506375227686, 0.05744176458462147
981.8761384335154, 0.058379715522572484
995.9016393442622, 0.06602762317048017
1009.927140255009, 0.0715831787260357
1023.9526411657558, 0.08442589156874858
1037.9781420765025, 0.08038548752834451
1052.0036429872493, 0.06429602143887836
1066.0291438979962, 0.04784580498866209
1080.054644808743, 0.0324056895485465
1090.2550091074681, 0.027687074829931824
