date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,BLUE,GREEN,RED,CLEAR,name
2018-07-05_18-43-11,dummyR.bot,1.25,5.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9197424779875945,0.7850646119685603,0.8885700732694634,0.8272183578256718,1
2018-07-05_18-43-55,dummyR.bot,1.25,6.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.7754134579899558,0.7181894071628939,0.7819343465242459,0.7803200080513889,2
2018-07-05_18-44-34,dummyR.bot,1.25,7.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.7462636690635955,0.5949668910747923,0.7661649395921144,0.6673699532343581,3
2018-07-05_18-45-11,dummyR.bot,1.25,8.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0082989666400834,0.9305565415847326,1.0556127022808377,0.9667904456056868,4
2018-07-05_18-45-41,dummyR.bot,1.25,5.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.7662387637848709,0.6793403063384739,0.8025993203473161,0.6878801429215579,5
2018-07-05_18-46-16,dummyR.bot,1.25,7.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9088505451212266,0.8793898773910787,0.9544703423258676,0.8852667492556505,6
2018-07-05_18-46-41,dummyR.bot,1.25,9.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0287026456589226,0.9877732467223219,1.1033005009436074,1.0196937224746658,7
2018-07-05_18-47-09,dummyR.bot,1.25,8.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9547180418118628,0.8184083075650112,1.0039906658678248,0.9304789176879771,8
2018-07-05_18-47-55,dummyR.bot,1.25,15.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0591039557936566,1.082599311204146,1.249459800024689,1.1010337454143229,9
2018-07-05_19-00-41,dummyR.bot,1.25,5.0,6.0,3.0,0.0,0.0,0.0,10.0,0.0,1.7837466655244183,1.6454887304589658,1.7768246775166965,1.6982261298710586,10
2018-07-05_19-02-13,dummyR.bot,1.25,6.0,6.0,2.0,0.0,0.0,0.0,10.0,0.0,1.6773692613396791,1.5784169763365865,1.7162477630678856,1.5782125891854122,11
2018-07-05_19-03-06,dummyR.bot,1.25,9.0,7.0,2.0,0.0,0.0,0.0,10.0,0.0,1.9082086049950235,1.8112967782045069,1.9901611956110057,1.9139050368597776,12
2018-07-05_19-03-34,dummyR.bot,1.25,8.0,6.0,2.0,0.0,0.0,0.0,10.0,0.0,1.7572941700026226,1.61974676802084,1.7244623796193743,1.6638427375297091,13
2018-07-05_19-21-24,dummyR.bot,1.25,8.0,6.0,2.0,0.0,0.0,0.0,10.0,0.0,1.6882485444541264,1.5971337342154597,1.780249273958528,1.6502617634732455,14
2018-07-05_19-21-59,dummyR.bot,1.25,7.3,8.2,1.8,0.0,0.0,0.0,10.0,0.0,2.115048681838346,1.9677821906580155,2.1718609438119527,2.0191043670030666,15
2018-07-05_19-22-25,dummyR.bot,1.25,6.8,7.5,2.1,0.0,0.0,0.0,10.0,0.0,1.9447685227160048,1.8674804504478744,2.007945360385353,1.982146956215272,16
2018-07-05_19-23-07,dummyR.bot,1.25,6.1,7.8,1.8,0.0,0.0,0.0,10.0,0.0,1.951069186055172,1.8560504997189984,1.99534341615298,1.8993351135714145,17
2018-07-05_19-33-07,dummyR.bot,1.25,13.5,3.1,1.5,0.0,0.0,0.0,10.0,0.0,1.195283565134589,1.1587203254270957,1.3652831628769115,1.202982351412651,18
2018-07-05_19-33-40,dummyR.bot,1.25,14.4,2.1,1.3,0.0,0.0,0.0,10.0,0.0,1.0373209336778422,0.9296023316811504,1.1299411610735381,1.0208804575748551,19
2018-07-05_19-34-06,dummyR.bot,1.25,14.8,2.3,1.5,0.0,0.0,0.0,10.0,0.0,1.0458595239324937,1.028948044297703,1.2612962625029482,1.0982250820870487,20
2018-07-05_19-34-31,dummyR.bot,1.25,13.6,1.8,2.1,0.0,0.0,0.0,10.0,0.0,0.9589000122231092,1.0195211954087726,1.1962447472915605,1.0201956571131328,21
2018-07-05_19-35-26,dummyR.bot,1.25,13.9,1.2,1.5,0.0,0.0,0.0,10.0,0.0,0.8245238549677052,0.7819231008742085,0.9989842748575366,0.8309230265639732,22
