date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,BLUE,GREEN,RED,CLEAR,name
2018-07-05_17-02-54,dummyR.bot,1.25,5.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.6148338930065687,0.487728903722404,0.5543682210673065,0.5333729985700592,1
2018-07-05_17-03-28,dummyR.bot,1.25,7.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.6491143899236488,0.5395350685653061,0.6331088141527571,0.5875339229634963,2
2018-07-05_17-04-30,dummyR.bot,1.25,8.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.6661363034589926,0.5651845042703982,0.6721103682969224,0.6142459638144124,3
2018-07-05_17-04-57,dummyR.bot,1.25,10.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.6999508103680994,0.6160144150890932,0.7494078261386277,0.6669723093357071,4
2018-07-05_17-10-08,dummyR.bot,1.25,7.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9133412374200082,0.8256558257686717,0.9448355217262142,0.8738132987552281,5
2018-07-05_17-10-34,dummyR.bot,1.25,8.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0359055426785704,0.9379080088796771,1.0462409157314958,0.9864047332084396,6
2018-07-05_17-11-00,dummyR.bot,1.25,10.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9647739969799584,0.9030673346849396,1.0623353094029988,0.9536392779464486,7
2018-07-05_17-11-24,dummyR.bot,1.25,9.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.7578582440203281,0.6853400383057209,0.8311410218923967,0.7358838945105012,8
2018-07-05_17-11-58,dummyR.bot,1.25,5.0,6.0,2.0,0.0,0.0,0.0,10.0,0.0,1.6285515306026042,1.5308011825107637,1.626130638054554,1.5754189374183618,9
2018-07-05_17-12-25,dummyR.bot,1.25,7.0,8.0,1.0,0.0,0.0,0.0,10.0,0.0,1.934598523529513,1.8338692521543192,1.9327226173598768,1.8805354816822208,10
2018-07-05_17-13-00,dummyR.bot,1.25,5.0,9.0,2.0,0.0,0.0,0.0,10.0,0.0,2.1842242112388166,2.0907909804027827,2.1884476293969044,2.1346848257649262,11
